,Address
23276,"900 EMMET ST N, Charlottesville VA"
23277,"1300 JOHN ST, Charlottesville VA"
23278,"300 15TH ST NW, Charlottesville VA"
23279,"100 W MARKET ST, Charlottesville VA"
23280,"400 4TH ST NW, Charlottesville VA"
23281,"800 PRESTON AVE, Charlottesville VA"
23282,"400 GARRETT ST, Charlottesville VA"
23283,"1200 CARLTON AVE, Charlottesville VA"
23284,"200 10TH ST NW, Charlottesville VA"
23285,"900 2ND ST SE, Charlottesville VA"
23286,"700 DRUID AVE, Charlottesville VA"
23287,"500 HARRIS RD, Charlottesville VA"
23288,"600 BOLLING AVE, Charlottesville VA"
23289,"300 15TH ST NW, Charlottesville VA"
23290,"100 OAK ST, Charlottesville VA"
23291,"2400 BROOK RD, Charlottesville VA"
23292,"2200 BANBURY ST, Charlottesville VA"
23293,"2200 BANBURY ST, Charlottesville VA"
23294,"600 E MARKET ST, Charlottesville VA"
23295,"600 WATSON AVE, Charlottesville VA"
23296,"1900 JEFFERSON PARK AVE, Charlottesville VA"
23297,"1100 EMMET ST N, Charlottesville VA"
23298,"200 E WATER ST, Charlottesville VA"
23299,"800 E MARKET ST, Charlottesville VA"
23300,"500 ROCKLAND AVE, Charlottesville VA"
23301,"1400 WESTWOOD RD, Charlottesville VA"
23302,"600 E MARKET ST, Charlottesville VA"
23303,"700 E MAIN ST, Charlottesville VA"
23304,"200 W WATER ST, Charlottesville VA"
23305,"1800 AVON ST EXT, Charlottesville VA"
23306,"200 STRIBLING AVE, Charlottesville VA"
23307,"300 GARRETT ST, Charlottesville VA"
23308,"100 ZAN RD, Charlottesville VA"
23309,"1300 LONG ST, Charlottesville VA"
23310,"100 E MARKET ST, Charlottesville VA"
23311,"1100 EMMET ST N, Charlottesville VA"
23312,"600 E WATER ST, Charlottesville VA"
23313,"1800 HYDRAULIC RD, Charlottesville VA"
23314,"600 E MARKET ST, Charlottesville VA"
23315,"400 AVON ST, Charlottesville VA"
23316,"900 GRADY AVE, Charlottesville VA"
23317,"400 MEADE AVE, Charlottesville VA"
23318,"1400 MONTICELLO RD, Charlottesville VA"
23319,"2000 JEFFERSON PARK AVE, Charlottesville VA"
23320,"1500 CARLTON AVE, Charlottesville VA"
23321,"400 7TH ST NE, Charlottesville VA"
23322,"2000 HOLIDAY DR, Charlottesville VA"
23323,"1100 E MARKET ST, Charlottesville VA"
23324,"800 W MAIN ST, Charlottesville VA"
23325,"700 1ST ST S, Charlottesville VA"
23326,"400 HARRIS RD, Charlottesville VA"
23327,"500 RUGBY RD, Charlottesville VA"
23328,"900 ROCK CREEK RD, Charlottesville VA"
23329,"300 RIVERSIDE AVE, Charlottesville VA"
23330,"1100 EMMET ST N, Charlottesville VA"
23331,"100 14TH ST NW, Charlottesville VA"
23332,"100 MAYWOOD LN, Charlottesville VA"
23333,"200 WINE ST, Charlottesville VA"
23334,"500 CHERRY AVE, Charlottesville VA"
23335,"100 W MAIN ST, Charlottesville VA"
23336,"100 MIDDLESEX DR, Charlottesville VA"
23337,"300 15TH ST NW, Charlottesville VA"
23338,"1400 UNIVERSITY AVE, Charlottesville VA"
23339,"1400 HAMPTON ST, Charlottesville VA"
23340,"900 ROCK CREEK RD, Charlottesville VA"
23341,"200 RIDGE MCINTIRE RD, Charlottesville VA"
23342,"600 E MARKET ST, Charlottesville VA"
23343,"200 4TH ST NW, Charlottesville VA"
23344,"900 PRESTON AVE, Charlottesville VA"
23345,"100 OBSERVATORY AVE, Charlottesville VA"
23346,"1500 ROSA TER, Charlottesville VA"
23347,"200 GARRETT ST, Charlottesville VA"
23348,"100 DENICE LN, Charlottesville VA"
23349,"100 E MARKET ST, Charlottesville VA"
23350,"200 E JEFFERSON ST, Charlottesville VA"
23351,"100 MAURY AVE, Charlottesville VA"
23352,"1100 FOREST HILLS AVE, Charlottesville VA"
23353,"100 HARMON ST, Charlottesville VA"
23354,"1900 JEFFERSON PARK AVE, Charlottesville VA"
23355,"1900 JEFFERSON PARK AVE, Charlottesville VA"
23356,"1900 JEFFERSON PARK AVE, Charlottesville VA"
23357,"1200 BLUE RIDGE RD, Charlottesville VA"
23358,"100 E JEFFERSON ST, Charlottesville VA"
23359,"300 14TH ST NW, Charlottesville VA"
23360,"1400 GRADY AVE, Charlottesville VA"
23361,"1000 COTTONWOOD RD, Charlottesville VA"
23362,"900 5TH ST SW, Charlottesville VA"
23363,"200 ELLIOTT AVE, Charlottesville VA"
23364,"500 6TH ST SE, Charlottesville VA"
23365,"500 HARRIS, Charlottesville VA"
23366,"1300 CARLTON AVE, Charlottesville VA"
23367,"900 PRESTON AVE, Charlottesville VA"
23368,"900 PRESTON AVE, Charlottesville VA"
23369,"900 ROSE HILL DR, Charlottesville VA"
23370,"1500 GREEN ST, Charlottesville VA"
23371,"400 MONTICELLO RD, Charlottesville VA"
23372,"200 W WATER ST, Charlottesville VA"
23373,"100 EMMET ST N, Charlottesville VA"
23374,"100 MIDDLESEX DR, Charlottesville VA"
23375,"800 ROCK CREEK RD, Charlottesville VA"
23376,"200 2ND ST SW, Charlottesville VA"
23377,"800 CHARLTON AVE, Charlottesville VA"
23378,"600 E MARKET ST, Charlottesville VA"
23379,"1600 GRADY AVE, Charlottesville VA"
23380,"500 1ST ST N, Charlottesville VA"
23381,"500 ROCKLAND AVE, Charlottesville VA"
23382,"500 1ST ST, Charlottesville VA"
23383,"2300 GREENBRIER DR, Charlottesville VA"
23384,"900 ROSE HILL DR, Charlottesville VA"
23385,"1400 VINE ST, Charlottesville VA"
23386,"100 14TH ST NW, Charlottesville VA"
23387," 14TH ST NW, Charlottesville VA"
23388,"1000 MONTICELLO RD, Charlottesville VA"
23389,"1200 GORDON AVE, Charlottesville VA"
23390,"700 HIGHLAND AVE, Charlottesville VA"
23391,"600 E MARKET ST, Charlottesville VA"
23392,"100 OLD FIFTH CIR, Charlottesville VA"
23393,"200 8TH ST NW, Charlottesville VA"
23394,"500 9TH ST SW, Charlottesville VA"
23395,"200 ELLIOTT AVE, Charlottesville VA"
23396,"800 TUNLAW PL, Charlottesville VA"
23397,"800 HARDY DR, Charlottesville VA"
23398,"400 MONROE LN, Charlottesville VA"
23399,"600 E MARKET ST, Charlottesville VA"
23400,"2100 ARLINGTON BLVD, Charlottesville VA"
23401,"1100 LITTLE HIGH ST, Charlottesville VA"
23402,"400 13TH ST NW, Charlottesville VA"
23403,"1400 HAMPTON ST, Charlottesville VA"
23404,"1100 5TH ST SW, Charlottesville VA"
23405,"1500 GREEN ST, Charlottesville VA"
23406,"300 11TH ST NW, Charlottesville VA"
23407,"200 E MARKET ST, Charlottesville VA"
23408,"400 E MAIN ST, Charlottesville VA"
23409,"2000 STADIUM RD, Charlottesville VA"
23410,"200 ELLIOTT AVE, Charlottesville VA"
23411,"300 11TH ST, Charlottesville VA"
23412,"900 1ST ST S, Charlottesville VA"
23413,"200 DICE ST, Charlottesville VA"
23414,"700 FRANKLIN ST, Charlottesville VA"
23415,"500 HARRIS RD, Charlottesville VA"
23416,"100 LANDFORD AVE, Charlottesville VA"
23417,"700 FRANKLIN ST, Charlottesville VA"
23418,"800 E JEFFERSON ST, Charlottesville VA"
23419,"400 13TH ST NW, Charlottesville VA"
23420,"700 ORANGEDALE AVE, Charlottesville VA"
23421,"1600 MADISON AVE, Charlottesville VA"
23422,"700 PROSPECT AVE, Charlottesville VA"
23423,"700 PROSPECT AVE, Charlottesville VA"
23424,"500 1ST ST S, Charlottesville VA"
23425,"1600 E MARKET ST, Charlottesville VA"
23426,"1000 PAGE ST, Charlottesville VA"
23427,"1300 HAMPTON ST, Charlottesville VA"
23428,"100 E MAIN ST, Charlottesville VA"
23429,"1100 GORDON AVE, Charlottesville VA"
23430,"1900 JEFFERSON PARK AVE, Charlottesville VA"
23431,"600 E MARKET ST, Charlottesville VA"
23432,"900 RIVER RD, Charlottesville VA"
23433,"200 E MARKET ST, Charlottesville VA"
23434,"400 GARRETT ST, Charlottesville VA"
23435,"600 E WATER ST, Charlottesville VA"
23436,"1500 E MARKET ST, Charlottesville VA"
23437,"500 PARK ST, Charlottesville VA"
23438,"600 UNIVERSITY CIR, Charlottesville VA"
23439,"2000 HOLIDAY DR, Charlottesville VA"
23440,"900 WEST ST, Charlottesville VA"
23441,"1500 CARLTON AVE, Charlottesville VA"
23442,"800 E MARKET ST, Charlottesville VA"
23443,"800 W MAIN ST, Charlottesville VA"
23444,"700 HARRIS ST, Charlottesville VA"
23445,"100 RUGBY RD, Charlottesville VA"
23446,"500 HARRIS RD, Charlottesville VA"
23447,"1500 DAIRY RD, Charlottesville VA"
23448,"1800 AVON ST, Charlottesville VA"
23449,"1500 GRADY AVE, Charlottesville VA"
23450,"500 HARRIS RD, Charlottesville VA"
23451,"800 W MAIN ST, Charlottesville VA"
23452,"100 CHELSEA DR, Charlottesville VA"
23453,"100 GOODMAN ST, Charlottesville VA"
23454,"1400 RICKY RD, Charlottesville VA"
23455,"200 W WATER ST, Charlottesville VA"
23456,"100 FRANKLIN ST, Charlottesville VA"
23457,"100 7TH ST NE, Charlottesville VA"
23458,"300 KENT RD, Charlottesville VA"
23459,"300 15TH ST NW, Charlottesville VA"
23460,"800 CYNTHIANNA AVE, Charlottesville VA"
23461,"100 E MAIN ST, Charlottesville VA"
23462,"1100 5TH ST SW, Charlottesville VA"
23463,"1500 GRADY AVE, Charlottesville VA"
23464,"900 EMMET ST, Charlottesville VA"
23465,"100 MAURY AVE, Charlottesville VA"
23466,"1500 CARLTON AVE, Charlottesville VA"
23467,"200 5TH ST NE, Charlottesville VA"
23468,"100 ELLIOTT AVE, Charlottesville VA"
23469,"1700 HYDRAULIC RD, Charlottesville VA"
23470,"1000 LINDEN AVE, Charlottesville VA"
23471,"1100 WARE ST, Charlottesville VA"
23472,"400 W MAIN ST, Charlottesville VA"
23473,"1300 LONG ST, Charlottesville VA"
23474,"100 EMMET ST N, Charlottesville VA"
23475,"100 W MARKET ST, Charlottesville VA"
23476,"800 MONTICELLO AVE, Charlottesville VA"
23477,"1000 WERTLAND ST, Charlottesville VA"
23478,"100 CHANCELLOR ST, Charlottesville VA"
23479,"1100 5TH ST, Charlottesville VA"
23480,"800 W MAIN ST, Charlottesville VA"
23481,"1900 EMMET ST N, Charlottesville VA"
23482,"100 4TH ST N, Charlottesville VA"
23483,"200 CARLTON RD, Charlottesville VA"
23484,"200 RIDGE MCINTIRE RD, Charlottesville VA"
23485,"200 E JEFFERSON ST, Charlottesville VA"
23486," EMMET ST, Charlottesville VA"
23487,"600 E MARKET ST, Charlottesville VA"
23488,"500 W MAIN ST, Charlottesville VA"
23489,"1800 HYDRAULIC RD, Charlottesville VA"
23490,"100 E MARKET ST, Charlottesville VA"
23491,"1800 CHELSEA DR, Charlottesville VA"
23492,"1900 LEWIS MOUNTAIN RD, Charlottesville VA"
23493,"900 NASSAU ST, Charlottesville VA"
23494,"400 RIDGE MCINTIRE RD, Charlottesville VA"
23495,"2000 JEFFERSON PARK AVE, Charlottesville VA"
23496,"2100 JEFFERSON PARK AVE, Charlottesville VA"
23497,"1600 MASON LN, Charlottesville VA"
23498,"1800 FIELD RD, Charlottesville VA"
23499,"900 1ST ST S, Charlottesville VA"
23500,"1500 WESTWOOD, Charlottesville VA"
23501,"500 1ST ST S, Charlottesville VA"
23502,"400 PATON ST, Charlottesville VA"
23503,"1100 5TH ST SW, Charlottesville VA"
23504,"100 PEREGORY LN, Charlottesville VA"
23505,"700 ELM ST, Charlottesville VA"
23506,"100 5TH ST SE, Charlottesville VA"
23507,"1500 E HIGH ST, Charlottesville VA"
23508,"1600 MERIDIAN ST, Charlottesville VA"
23509,"400 GARRETT ST, Charlottesville VA"
23510,"1900 JEFFERSON PARK AVE, Charlottesville VA"
23511,"2500 JEFFERSON PARK AVE, Charlottesville VA"
23512,"1800 HYDRAULIC RD, Charlottesville VA"
23513,"700 E WATER ST, Charlottesville VA"
23514,"700 E WATER ST, Charlottesville VA"
23515,"700 E WATER ST, Charlottesville VA"
23516,"700 E WATER ST, Charlottesville VA"
23517,"900 1ST ST S, Charlottesville VA"
23518,"2500 PLATEAU RD, Charlottesville VA"
23519,"800 W MAIN ST, Charlottesville VA"
23520,"100 W MAIN ST, Charlottesville VA"
23521,"600 E MARKET ST, Charlottesville VA"
23522,"200 STRIBLING AVE, Charlottesville VA"
23523,"400 E HIGH ST, Charlottesville VA"
23524,"700 E WATER ST, Charlottesville VA"
23525,"900 EMMET ST N, Charlottesville VA"
23526,"400 13TH ST NW, Charlottesville VA"
23527,"800 HARDY DR, Charlottesville VA"
23528,"700 1ST ST S, Charlottesville VA"
23529,"800 JAMES CIRL, Charlottesville VA"
23530,"1600 EMMET ST, Charlottesville VA"
23531,"600 MONTICELLO AVE, Charlottesville VA"
23532,"2200 NORTH BERKSHIRE RD, Charlottesville VA"
23533,"1500 AMHERST ST, Charlottesville VA"
23534,"200 E JEFFERSON ST, Charlottesville VA"
23535,"100 BURNET ST, Charlottesville VA"
23536,"1800 UNIVERSITY CIR, Charlottesville VA"
23537,"900 KING ST, Charlottesville VA"
23538,"600 E WATER ST, Charlottesville VA"
23539,"900 RIVER ST, Charlottesville VA"
23540,"1800 HYDRAULIC RD, Charlottesville VA"
23541,"1800 AVON ST EXT, Charlottesville VA"
23542,"1400 MELBOURNE RD, Charlottesville VA"
23543,"400 4TH ST NW, Charlottesville VA"
23544,"700 NASSAU ST, Charlottesville VA"
23545,"1100 5TH ST SW, Charlottesville VA"
23546,"700 RAINIER RD, Charlottesville VA"
23547,"1000 PRESTON AVE, Charlottesville VA"
23548,"500 W MAIN ST, Charlottesville VA"
23549,"200 RIDGE ST, Charlottesville VA"
23550,"100 E MAIN ST, Charlottesville VA"
23551,"900 RIVES ST, Charlottesville VA"
23552,"2100 BARRACKS RD, Charlottesville VA"
23553,"900 1ST ST S, Charlottesville VA"
23554,"1400 UNIVERSITY AVE, Charlottesville VA"
23555,"1400 UNIVERSITY AVE, Charlottesville VA"
23556,"1400 UNIVERSITY AVE, Charlottesville VA"
23557,"1700 CHERRY AVE, Charlottesville VA"
23558,"100 MADISON AVE, Charlottesville VA"
23559,"100 CARROLLTON TER, Charlottesville VA"
23560,"200 2ND ST NW, Charlottesville VA"
23561,"600 E WATER ST, Charlottesville VA"
23562,"1000 WERTLAND ST, Charlottesville VA"
23563,"800 NASSAU ST, Charlottesville VA"
23564,"700 PROSPECT AVE, Charlottesville VA"
23565,"400 AVON ST, Charlottesville VA"
23566,"1100 5TH ST SW, Charlottesville VA"
23567,"1100 SHERWOOD RD, Charlottesville VA"
23568,"800 CHERRY AVE, Charlottesville VA"
23569,"1200 LEE ST, Charlottesville VA"
23570,"1100 5TH ST SW, Charlottesville VA"
23571,"1500 GREEN ST, Charlottesville VA"
23572,"1600 GROVE RD, Charlottesville VA"
23573,"600 MADISON AVE, Charlottesville VA"
23574,"700 ROSE HILL DR, Charlottesville VA"
23575,"200 2ND ST NW, Charlottesville VA"
23576,"700 PROSPECT AVE, Charlottesville VA"
23577,"900 PRESTON AVE, Charlottesville VA"
23578,"1800 HYDRAULIC RD, Charlottesville VA"
23579,"200 AVON ST, Charlottesville VA"
23580,"400 13TH ST NW, Charlottesville VA"
23581,"600 ROCK CREEK RD, Charlottesville VA"
23582,"600 E MARKET ST, Charlottesville VA"
23583,"600 PRESTON AVE, Charlottesville VA"
23584,"800 HARDY DR, Charlottesville VA"
23585,"800 ST CLAIR AVE, Charlottesville VA"
23586,"400 17TH ST NW, Charlottesville VA"
23587,"1400 HAMPTON ST, Charlottesville VA"
23588,"2500 JEFFERSON PARK AVE, Charlottesville VA"
23589,"100 MAURY AVE, Charlottesville VA"
23590,"1000 EMMET ST N, Charlottesville VA"
23591,"300 W MAIN ST, Charlottesville VA"
23592,"1700 ALLIED ST, Charlottesville VA"
23593,"200 E WATER ST, Charlottesville VA"
23594,"1200 AGNESE ST, Charlottesville VA"
23595,"100 MADISON LN, Charlottesville VA"
23596,"400 4TH ST NW, Charlottesville VA"
23597,"100 CHANCELLOR ST, Charlottesville VA"
23598,"1100 5TH ST SW, Charlottesville VA"
23599,"200 2ND ST NW, Charlottesville VA"
23600,"100 E MARKET ST, Charlottesville VA"
23601,"600 E MARKET ST, Charlottesville VA"
23602,"2000 HOLIDAY DR, Charlottesville VA"
23603,"100 E MARKET ST, Charlottesville VA"
23604,"600 E MARKET ST, Charlottesville VA"
23605,"1700 GRADY AVE, Charlottesville VA"
23606,"100 W MAIN ST, Charlottesville VA"
23607,"1600 UNIVERSITY AVE, Charlottesville VA"
23608,"1400 UNIVERSITY AVE, Charlottesville VA"
23609,"300 4TH ST SE, Charlottesville VA"
23610,"1100 EMMET ST, Charlottesville VA"
23611,"2000 HOLIDAY DR, Charlottesville VA"
23612,"1500 MADISON AVE, Charlottesville VA"
23613,"300 W MAIN ST, Charlottesville VA"
23614,"500 E MARKET ST, Charlottesville VA"
23615,"100 GRIMES PL, Charlottesville VA"
23616,"100 CHANCELLOR ST, Charlottesville VA"
23617,"400 GARRETT ST, Charlottesville VA"
23618,"1400 EMMET ST N, Charlottesville VA"
23619,"700 E WATER ST, Charlottesville VA"
23620,"800 W MAIN ST, Charlottesville VA"
23621,"500 ROUGEMONT AVE, Charlottesville VA"
23622,"1400 CARLTON AVE, Charlottesville VA"
23623,"1400 HAMPTON ST, Charlottesville VA"
23624,"500 250 BYPASS, Charlottesville VA"
23625,"1800 HYDRAULIC RD, Charlottesville VA"
23626,"200 MONTEBELLO CIR, Charlottesville VA"
23627,"1800 JEFFERSON PARK AVE, Charlottesville VA"
23628,"1300 NUNLEY ST, Charlottesville VA"
23629,"700 W MAIN ST, Charlottesville VA"
23630,"400 GARRETT ST, Charlottesville VA"
23631,"2200 NORTH BERKSHIRE RD, Charlottesville VA"
23632,"400 BRANDON AVE, Charlottesville VA"
23633,"1400 VINE ST, Charlottesville VA"
23634,"300 RIVERSIDE AVE, Charlottesville VA"
23635,"800 HARDY DR, Charlottesville VA"
23636,"1300 E MARKET ST, Charlottesville VA"
23637,"400 GARRETT ST, Charlottesville VA"
23638,"1000 GRADY AVE, Charlottesville VA"
23639,"300 E MAIN ST, Charlottesville VA"
23640,"1900 SWANSON DR, Charlottesville VA"
23641,"200 ELLIOTT AVE, Charlottesville VA"
23642,"1200 GRADY AVE, Charlottesville VA"
23643,"200 E MARKET ST, Charlottesville VA"
23644,"200 RIDGE MCINTIRE RD, Charlottesville VA"
23645,"300 RIDGE ST, Charlottesville VA"
23646,"800 PROSPECT AVE, Charlottesville VA"
23647,"2500 JEFFERSON PARK AVE, Charlottesville VA"
23648,"700 6TH ST SE, Charlottesville VA"
23649,"100 SEMINOLE CT, Charlottesville VA"
23650,"100 SEMINOLE CT, Charlottesville VA"
23651,"100 SEMINOLE CT, Charlottesville VA"
23652,"100 SEMINOLE TRL, Charlottesville VA"
23653,"800 E MARKET ST, Charlottesville VA"
23654,"200 13TH ST NW, Charlottesville VA"
23655,"100 W SOUTH ST, Charlottesville VA"
23656,"200 E MAIN ST, Charlottesville VA"
23657,"400 13TH ST NW, Charlottesville VA"
23658,"300 E MAIN ST, Charlottesville VA"
23659,"200 STRIBLING AVE, Charlottesville VA"
23660,"100 13TH ST NW, Charlottesville VA"
23661,"1100 WERTLAND ST, Charlottesville VA"
23662,"800 W MAIN ST, Charlottesville VA"
23663,"700 6TH ST NE, Charlottesville VA"
23664,"400 PRESTON AVE, Charlottesville VA"
23665,"200 5TH ST NE, Charlottesville VA"
23666,"200 5TH ST NE, Charlottesville VA"
23667,"400 250 BYPASS, Charlottesville VA"
23668,"8000 SEMINOLE TRL, Charlottesville VA"
23669,"1000 SEMINOLE TRL, Charlottesville VA"
23670,"1000 5TH ST SW, Charlottesville VA"
23671,"900 GRADY AVE, Charlottesville VA"
23672,"100 W WATER ST, Charlottesville VA"
23673,"600 E MARKET ST, Charlottesville VA"
23674,"2500 JEFFERSON PARK AVE, Charlottesville VA"
23675,"200 UNIVERSITY CIR, Charlottesville VA"
23676,"100 CARROLLTON TER, Charlottesville VA"
23677,"1500 BROAD AVE, Charlottesville VA"
23678,"1400 MELBOURNE RD, Charlottesville VA"
23679,"500 E MARKET ST, Charlottesville VA"
23680,"900 MONTICELLO AVE, Charlottesville VA"
23681,"300 UNIVERSITY CIR, Charlottesville VA"
23682,"1400 MELBOURNE RD, Charlottesville VA"
23683,"200 1ST ST N, Charlottesville VA"
23684,"100 LANKFORD AVE, Charlottesville VA"
23685,"400 13TH ST NW, Charlottesville VA"
23686,"700 1ST ST S, Charlottesville VA"
23687,"600 MONTICELLO AVE, Charlottesville VA"
23688,"500 MEADE AVE, Charlottesville VA"
23689,"1200 CARLTON AVE, Charlottesville VA"
23690,"300 2ND ST SE, Charlottesville VA"
23691,"1100 FOREST HILLS AVE, Charlottesville VA"
23692,"1100 GORDON AVE, Charlottesville VA"
23693,"400 13TH ST NW, Charlottesville VA"
23694,"500 W MAIN ST, Charlottesville VA"
23695,"700 PARK ST, Charlottesville VA"
23696,"1500 DAIRY RD, Charlottesville VA"
23697,"200 W SOUTH ST, Charlottesville VA"
23698,"300 11TH ST NW, Charlottesville VA"
23699,"1100 E MARKET ST, Charlottesville VA"
23700,"600 E MARKET ST, Charlottesville VA"
23701,"100 7TH ST NE, Charlottesville VA"
23702,"100 MADISON LN, Charlottesville VA"
23703,"1000 CARLTON AVE, Charlottesville VA"
23704,"1500 DAIRY RD, Charlottesville VA"
23705,"1000 CARLTON AVE, Charlottesville VA"
23706,"400 13TH ST NW, Charlottesville VA"
23707,"700 PROSPECT AVE, Charlottesville VA"
23708,"200 14TH ST NW, Charlottesville VA"
23709,"1100 5TH ST SW, Charlottesville VA"
23710,"600 E MARKET ST, Charlottesville VA"
23711,"1400 VINE ST, Charlottesville VA"
23712,"500 MEADE AVE, Charlottesville VA"
23713,"1000 E MARKET ST, Charlottesville VA"
23714,"100 DANBURY CT, Charlottesville VA"
23715,"1100 5TH ST SW, Charlottesville VA"
23716,"300 RIDGE ST, Charlottesville VA"
23717,"1400 HAMPTON ST, Charlottesville VA"
23718,"400 2ND ST NE, Charlottesville VA"
23719,"100 250 BYPASS, Charlottesville VA"
23720,"1100 EMMET ST, Charlottesville VA"
23721,"600 E MARKET ST, Charlottesville VA"
23722,"400 14TH ST NW, Charlottesville VA"
23723,"1100 SEMINOLE TRL, Charlottesville VA"
23724,"200 7TH ST NE, Charlottesville VA"
23725,"100 5TH ST NE, Charlottesville VA"
23726,"2000 HOLIDAY DR, Charlottesville VA"
23727,"2300 FONTAINE AVE, Charlottesville VA"
23728,"1300 RIVERDALE DR, Charlottesville VA"
23729,"1300 E MARKET ST, Charlottesville VA"
23730,"400 14TH ST NW, Charlottesville VA"
23731,"1000 CHERRY AVE, Charlottesville VA"
23732,"300 15TH ST NW, Charlottesville VA"
23733,"100 MELBOURNE PARK CIR, Charlottesville VA"
23734,"300 5TH ST SW, Charlottesville VA"
23735,"2200 ANGUS RD, Charlottesville VA"
23736,"1200 SMITH ST, Charlottesville VA"
23737,"200 E WATER ST, Charlottesville VA"
23738,"1600 MERIDIAN ST, Charlottesville VA"
23739,"800 W MAIN ST, Charlottesville VA"
23740,"1900 ARLINGTON BLVD, Charlottesville VA"
23741," VINE ST, Charlottesville VA"
23742,"800 FOREST ST, Charlottesville VA"
23743,"1000 PRESTON AVE, Charlottesville VA"
23744,"600 E MARKET ST, Charlottesville VA"
23745,"300 MEADE AVE, Charlottesville VA"
23746,"700 GRAVES ST, Charlottesville VA"
23747,"600 BELMONT AVE, Charlottesville VA"
23748,"600 W MAIN ST, Charlottesville VA"
23749,"600 MADISON AVE, Charlottesville VA"
23750,"600 E MARKET ST, Charlottesville VA"
23751,"600 E MARKET ST, Charlottesville VA"
23752,"700 BOLLING AVE, Charlottesville VA"
23753,"1100 EMMET ST N, Charlottesville VA"
23754,"900 2ND ST SE, Charlottesville VA"
23755,"1800 UNIVERSITY CIR, Charlottesville VA"
23756,"600 E MARKET ST, Charlottesville VA"
23757,"1800 UNIVERSITY CIR, Charlottesville VA"
23758,"700 ELSOM ST, Charlottesville VA"
23759,"600 MADISON AVE, Charlottesville VA"
23760,"200 7TH ST SW, Charlottesville VA"
23761,"600 W MAIN ST, Charlottesville VA"
23762,"1600 TRAILRIDGE RD, Charlottesville VA"
23763,"900 EMMET ST, Charlottesville VA"
23764,"600 E MARKET ST, Charlottesville VA"
23765,"600 BOLLING AVE, Charlottesville VA"
23766,"1800 EMMET ST, Charlottesville VA"
23767,"400 13TH ST NW, Charlottesville VA"
23768," UNIVERSITY CT, Charlottesville VA"
23769,"900 RAYMOND RD, Charlottesville VA"
23770,"100 14TH ST NW, Charlottesville VA"
23771,"600 E MARKET ST, Charlottesville VA"
23772,"700 PROSPECT AVE, Charlottesville VA"
23773,"200 ZAN RD, Charlottesville VA"
23774,"300 E MAIN ST, Charlottesville VA"
23775,"1800 CEDAR HILL RD, Charlottesville VA"
23776,"100 EMMET ST S, Charlottesville VA"
23777,"400 2ND ST SE, Charlottesville VA"
23778,"800 W MAIN ST, Charlottesville VA"
23779,"1900 SWANSON DR, Charlottesville VA"
23780,"1400 GRACE ST, Charlottesville VA"
23781,"300 E MAIN ST, Charlottesville VA"
23782,"900 CHERRY AVE, Charlottesville VA"
23783," UNIVERSITY CT, Charlottesville VA"
23784,"900 ROCK CREEK RD, Charlottesville VA"
23785,"800 CYNTHIANNA AVE, Charlottesville VA"
23786,"500 CLEVELAND AVE, Charlottesville VA"
23787,"1100 5TH ST EXT, Charlottesville VA"
23788,"1100 EMMET ST N, Charlottesville VA"
23789,"400 PARK ST, Charlottesville VA"
23790,"800 E JEFFERSON ST, Charlottesville VA"
23791,"600 E MARKET ST, Charlottesville VA"
23792,"1000 5TH ST SW, Charlottesville VA"
23793,"1200 E MARKET ST, Charlottesville VA"
23794,"100 GARRETT ST, Charlottesville VA"
23795,"1000 FOREST HILLS AVE, Charlottesville VA"
23796,"300 7 1/2 ST SW, Charlottesville VA"
23797,"400 14TH ST NW, Charlottesville VA"
23798,"200 E WATER ST, Charlottesville VA"
23799,"1800 JEFFERSON PARK AVE, Charlottesville VA"
23800,"100 E MAIN ST, Charlottesville VA"
23801,"2100 IVY RD, Charlottesville VA"
23802,"1900 JEFFERSON PARK AVE, Charlottesville VA"
23803,"100 E SOUTH ST, Charlottesville VA"
23804,"500 ROUGEMONT AVE, Charlottesville VA"
23805,"400 GARRETT ST, Charlottesville VA"
23806,"1000 PRESTON AVE, Charlottesville VA"
23807,"500 9TH ST NW, Charlottesville VA"
23808,"200 5TH ST SW, Charlottesville VA"
23809,"300 E JEFFERSON ST, Charlottesville VA"
23810,"1400 VINE ST, Charlottesville VA"
23811,"600 BAILEY RD, Charlottesville VA"
23812,"2500 JEFFERSON PARK AVE, Charlottesville VA"
23813,"300 RIDGE ST, Charlottesville VA"
23814,"1400 CHESAPEAKE ST, Charlottesville VA"
23815,"700 PROSPECT AVE, Charlottesville VA"
23816,"200 5TH ST SW, Charlottesville VA"
23817,"1000 MONTICELLO RD, Charlottesville VA"
23818,"300 CLEVELAND AVE, Charlottesville VA"
23819,"2100 MICHIE DR, Charlottesville VA"
23820,"700 NASSAU ST, Charlottesville VA"
23821,"500 W MAIN ST, Charlottesville VA"
23822,"1400 E HIGH ST, Charlottesville VA"
23823,"200 14TH ST NW, Charlottesville VA"
23824,"700 PARK ST, Charlottesville VA"
23825,"700 BOLLING AVE, Charlottesville VA"
23826,"1400 VINE ST, Charlottesville VA"
23827,"300 11TH ST NW, Charlottesville VA"
23828,"600 MARKET ST, Charlottesville VA"
23829,"600 E MARKET ST, Charlottesville VA"
23830,"600 E MARKET ST, Charlottesville VA"
23831,"1600 EMMET ST, Charlottesville VA"
23832,"400 13TH ST NW, Charlottesville VA"
